employee_id,department,region,length_of_service,kpi_risk_score
12508,Analytics,region_22,10,0.6465250684869057
65389,Sales & Marketing,region_30,9,0.6465247381543873
22468,Sales & Marketing,region_33,3,0.6464973638647691
15002,Sales & Marketing,region_11,5,0.6464460329573851
44056,Procurement,region_15,8,0.6463725802908494
47059,Procurement,region_16,8,0.6463689089413247
49821,Sales & Marketing,region_5,3,0.6463458152187155
12021,Finance,region_2,10,0.6463262900913106
56248,Sales & Marketing,region_22,6,0.6463226391156315
54916,Sales & Marketing,region_19,3,0.6462256038756132
53493,Sales & Marketing,region_11,7,0.6462238384913855
33876,Analytics,region_7,9,0.6462145485979696
64117,Sales & Marketing,region_13,7,0.6461977570295772
26436,Sales & Marketing,region_2,4,0.6461912542796643
70517,R&D,region_15,8,0.6461821645830308
54763,Sales & Marketing,region_31,2,0.646164520396866
52706,Sales & Marketing,region_29,4,0.6461426825621757
13089,Sales & Marketing,region_26,2,0.6461423007998539
2181,Sales & Marketing,region_13,5,0.6461373191874603
26394,Sales & Marketing,region_12,2,0.6461344596837795
56021,Sales & Marketing,region_2,2,0.6461324590109747
57146,Sales & Marketing,region_23,2,0.6461275307205047
8895,Technology,region_1,2,0.6461146945530547
77439,Sales & Marketing,region_7,4,0.6461098366187775
72724,Sales & Marketing,region_28,4,0.6461053166342503
55147,Sales & Marketing,region_1,5,0.6461023710350685
61416,Sales & Marketing,region_7,6,0.6460978797095394
65352,Sales & Marketing,region_19,5,0.6460406611844495
49404,Procurement,region_14,8,0.6460012506210459
62137,Sales & Marketing,region_22,4,0.6459889565728375
40196,Sales & Marketing,region_4,6,0.6459430389219851
23149,Sales & Marketing,region_7,5,0.6459167725082074
10758,R&D,region_16,9,0.645910219185599
72027,Procurement,region_2,10,0.6458833843523638
67626,Procurement,region_4,8,0.6458708079330353
30694,Sales & Marketing,region_13,4,0.6458620951456431
50372,Procurement,region_2,8,0.645860750880385
21198,Sales & Marketing,region_11,5,0.6458330659474621
69865,Finance,region_2,12,0.6458152787240359
45438,Sales & Marketing,region_9,4,0.6458052727723186
54865,Sales & Marketing,region_7,4,0.6457965410722014
76981,Sales & Marketing,region_19,7,0.6457462491085267
23390,Sales & Marketing,region_26,6,0.6457239984870194
56842,Sales & Marketing,region_5,5,0.645719541437268
71082,Sales & Marketing,region_13,4,0.6457024694963549
3374,Sales & Marketing,region_23,4,0.6456989266655775
68750,Sales & Marketing,region_19,6,0.6456415025645393
15568,Sales & Marketing,region_6,5,0.6456173748628318
46229,Sales & Marketing,region_2,4,0.645586401580548
24382,Sales & Marketing,region_13,3,0.645514793778894
74380,Sales & Marketing,region_7,3,0.645508814170181
55987,Sales & Marketing,region_31,2,0.6454941487049745
45885,Sales & Marketing,region_7,7,0.6454927940646278
44635,Sales & Marketing,region_5,5,0.645447525644508
12286,Operations,region_21,10,0.645446237822618
58370,Sales & Marketing,region_13,2,0.6454035895413345
13928,Sales & Marketing,region_27,4,0.6453872897740311
43913,Sales & Marketing,region_24,3,0.6453239976484995
65390,R&D,region_2,13,0.6452989687510007
26482,Operations,region_15,15,0.6452621910501296
9520,Sales & Marketing,region_28,6,0.6452544976807354
14534,Sales & Marketing,region_9,6,0.6452531126980984
70869,Sales & Marketing,region_23,3,0.645230898288155
63022,Sales & Marketing,region_13,6,0.6451245535313107
51869,Sales & Marketing,region_22,3,0.6450737295407591
4467,Sales & Marketing,region_15,3,0.6450537479920014
48882,Sales & Marketing,region_7,5,0.6450374196003771
8673,Sales & Marketing,region_28,7,0.6450253605687285
53425,Procurement,region_23,10,0.6450233739250268
45152,Sales & Marketing,region_22,13,0.6449876882034125
57221,Sales & Marketing,region_6,6,0.644918911917431
22934,Sales & Marketing,region_2,6,0.6448717392419878
10822,Sales & Marketing,region_7,6,0.6448673722701318
43593,Sales & Marketing,region_9,4,0.6448601465278991
29412,Sales & Marketing,region_31,4,0.6448588661021091
25118,Sales & Marketing,region_29,2,0.644819795571331
47056,Sales & Marketing,region_7,5,0.6448144417006819
4658,Finance,region_7,9,0.6448065833998247
29497,Technology,region_2,8,0.6448040020024373
40855,Sales & Marketing,region_2,7,0.6447984947814517
42279,Sales & Marketing,region_31,3,0.6447691733657434
31538,Sales & Marketing,region_13,4,0.6447513777037333
55749,Sales & Marketing,region_15,1,0.6447508098962428
46755,Sales & Marketing,region_14,5,0.6447255661933436
20169,Procurement,region_13,7,0.6447175941986717
14786,Sales & Marketing,region_5,10,0.6447133019934189
5955,Technology,region_5,2,0.6446925306727295
1376,Sales & Marketing,region_28,4,0.644681553126156
22565,Sales & Marketing,region_22,5,0.6446712618278432
40233,Procurement,region_23,9,0.6446203187666302
19322,R&D,region_2,8,0.6446104329498206
55388,HR,region_26,2,0.6445888051280151
64373,Sales & Marketing,region_19,8,0.6445883461705053
31979,Sales & Marketing,region_10,7,0.6445641880004505
4366,Operations,region_7,16,0.6445509416039968
22260,Sales & Marketing,region_2,6,0.6445420920577568
67627,Operations,region_2,17,0.644512341863015
60881,Sales & Marketing,region_7,6,0.6445056559217306
66914,HR,region_2,8,0.6444964033202009
41428,Sales & Marketing,region_29,7,0.644489253939733
23809,Procurement,region_17,9,0.644478422172185
20429,Sales & Marketing,region_30,4,0.6444302713979075
66343,Sales & Marketing,region_13,3,0.6444078810117523
65588,Sales & Marketing,region_22,7,0.6443003178607134
18033,Sales & Marketing,region_13,3,0.6442859113959856
58785,Sales & Marketing,region_15,5,0.6442314049717528
11680,Sales & Marketing,region_34,7,0.6441945482623634
27298,Sales & Marketing,region_34,3,0.6441744182911455
58560,Procurement,region_2,9,0.6441489268806452
57050,Sales & Marketing,region_11,3,0.6441205778856043
5532,Sales & Marketing,region_2,6,0.6441103749105778
63856,Sales & Marketing,region_7,5,0.6441005197572729
77896,Sales & Marketing,region_7,4,0.6440721914897986
20002,HR,region_2,2,0.6440345972137358
658,Sales & Marketing,region_13,7,0.6440299511430716
61639,Sales & Marketing,region_2,3,0.6440278799725696
29791,Sales & Marketing,region_19,2,0.6440194983334689
26983,Sales & Marketing,region_7,2,0.643983539401111
65274,Sales & Marketing,region_19,5,0.6439769831041366
51458,Finance,region_26,4,0.6439341467377985
58841,Sales & Marketing,region_19,5,0.6439313698356302
49198,R&D,region_32,8,0.643898641428031
26667,Sales & Marketing,region_30,4,0.6438872668176239
21666,Sales & Marketing,region_2,23,0.6438840730855004
70958,Sales & Marketing,region_9,4,0.6438658109072252
49362,Sales & Marketing,region_27,7,0.6437504158447862
30591,Sales & Marketing,region_6,4,0.6437287043338744
30119,Sales & Marketing,region_6,6,0.6437230674509112
36521,HR,region_2,10,0.643650405350062
5529,Sales & Marketing,region_13,7,0.6436361881645867
13688,Sales & Marketing,region_16,8,0.6436159256792148
43194,Sales & Marketing,region_11,3,0.6436016595382353
61699,Sales & Marketing,region_11,4,0.6435686961203168
39393,Sales & Marketing,region_27,3,0.6435627469625573
64385,Operations,region_26,13,0.6435521991026779
728,Sales & Marketing,region_21,6,0.6435355339460086
5126,Sales & Marketing,region_19,3,0.6435296271571901
27303,Procurement,region_2,9,0.6435170133095817
54297,Operations,region_15,19,0.6435121082322667
27588,Sales & Marketing,region_34,4,0.6434857196867675
25044,Sales & Marketing,region_29,5,0.6434854275383741
18071,Sales & Marketing,region_27,2,0.6434725249659623
76294,Sales & Marketing,region_15,7,0.6434678704829065
7246,Sales & Marketing,region_7,3,0.6434582209888488
25344,Sales & Marketing,region_7,6,0.643454006529898
47453,Sales & Marketing,region_22,2,0.6434513625736917
43887,Sales & Marketing,region_2,7,0.6434248053132638
64720,Sales & Marketing,region_13,4,0.6434225533182175
35423,Sales & Marketing,region_31,5,0.6434199954739427
65176,Sales & Marketing,region_13,3,0.6432682201261368
48379,Sales & Marketing,region_15,3,0.6432417029794485
57006,Sales & Marketing,region_2,32,0.6432321869623127
38730,Sales & Marketing,region_13,4,0.6432140920100865
43861,R&D,region_26,10,0.6432033746186709
63199,Procurement,region_2,8,0.6431729560034654
33582,Sales & Marketing,region_7,4,0.6431673814991258
68760,Sales & Marketing,region_29,2,0.6431604587745096
52813,Sales & Marketing,region_2,6,0.6430805337775884
57014,Technology,region_5,7,0.6430789501707311
37197,Sales & Marketing,region_9,3,0.6430578312345232
68324,Sales & Marketing,region_13,2,0.643036968434325
32236,Sales & Marketing,region_2,7,0.6430157738105222
40393,Sales & Marketing,region_2,6,0.643001159533074
32595,Sales & Marketing,region_15,6,0.6428696170598779
74040,Technology,region_24,7,0.6428605699084854
7206,Sales & Marketing,region_27,5,0.6428182786113619
65575,Sales & Marketing,region_2,14,0.6428084717889224
11568,Sales & Marketing,region_11,5,0.6428055501353029
28101,Sales & Marketing,region_4,7,0.6428016189798952
58347,Technology,region_5,2,0.6427399155945238
55623,Sales & Marketing,region_9,5,0.6427311310053525
22268,Sales & Marketing,region_34,1,0.6427083068992578
47250,Analytics,region_1,9,0.6426765358811982
20468,Sales & Marketing,region_13,4,0.6426684681805251
4644,Sales & Marketing,region_7,7,0.642661042498146
61646,Sales & Marketing,region_15,2,0.6426104126178097
15347,Sales & Marketing,region_34,4,0.6425835891756658
51827,Sales & Marketing,region_34,2,0.642568472714037
54277,Sales & Marketing,region_9,9,0.6425614865976876
77514,Sales & Marketing,region_2,24,0.6425497738894911
30842,Technology,region_2,10,0.6425471181811834
71381,Sales & Marketing,region_19,5,0.6425392441058453
41205,Finance,region_5,8,0.6425119581488992
36641,Procurement,region_2,8,0.6424932086019824
3875,Sales & Marketing,region_27,6,0.642477387125696
31838,Sales & Marketing,region_15,3,0.64245352325958
71221,Sales & Marketing,region_29,7,0.6424470937822426
4032,Operations,region_2,16,0.6424393014236192
61802,Analytics,region_16,8,0.6424305327217159
16144,Sales & Marketing,region_34,2,0.6423931776139213
56851,Sales & Marketing,region_34,3,0.6423718660944803
26592,Sales & Marketing,region_28,9,0.6423712051382398
64018,Sales & Marketing,region_13,3,0.642356092024784
77419,Sales & Marketing,region_22,5,0.6423549439307914
55203,Sales & Marketing,region_22,3,0.6423509885115575
17159,Sales & Marketing,region_15,3,0.6423056934802055
8782,Sales & Marketing,region_31,2,0.6422142265203011
44650,Sales & Marketing,region_27,3,0.6421202522098698
41427,Sales & Marketing,region_23,5,0.6421200993281134
695,Sales & Marketing,region_22,5,0.6421007610779843
48844,Sales & Marketing,region_13,5,0.64207309671349
54302,Technology,region_16,4,0.6420716869253014
28461,Sales & Marketing,region_16,3,0.6420564211321963
63102,Sales & Marketing,region_28,5,0.6420559048554094
22821,Sales & Marketing,region_13,5,0.6420277758883014
54350,Sales & Marketing,region_8,4,0.6419907568547143
46883,Analytics,region_2,8,0.6419675900567003
55496,Sales & Marketing,region_9,2,0.6419598746862051
6463,Technology,region_1,7,0.6418866336355337
38736,Sales & Marketing,region_2,4,0.641886193713112
20764,HR,region_27,8,0.6418587237647311
66606,Operations,region_27,8,0.6418517485251957
51763,Sales & Marketing,region_16,7,0.6418488044556294
35300,Sales & Marketing,region_5,7,0.6417779475293255
39232,Sales & Marketing,region_2,6,0.6417706651477076
41368,Sales & Marketing,region_27,2,0.6417580711002823
70638,Sales & Marketing,region_2,2,0.6417529788834375
46158,Sales & Marketing,region_27,5,0.6417024677625598
60684,Sales & Marketing,region_2,4,0.641679332243716
69259,Sales & Marketing,region_2,2,0.641589901755942
68012,Finance,region_2,11,0.6415705666821775
53533,Sales & Marketing,region_1,2,0.6415493744400649
54222,Sales & Marketing,region_22,9,0.6415353403121474
63950,Sales & Marketing,region_7,15,0.6415049566351906
7075,Sales & Marketing,region_13,7,0.6414720821092469
3964,Sales & Marketing,region_16,7,0.6414304186506876
19823,Analytics,region_22,9,0.6414103122871099
10121,Sales & Marketing,region_27,4,0.6413110884601487
57186,Sales & Marketing,region_12,5,0.6413070965062508
44438,Sales & Marketing,region_34,3,0.6412463178186534
65404,Sales & Marketing,region_2,5,0.641215090907845
719,Analytics,region_7,8,0.6411967195326532
30898,Sales & Marketing,region_11,4,0.641193621365076
5424,Sales & Marketing,region_23,2,0.6411749350444286
50975,Sales & Marketing,region_22,11,0.6410988871216584
21468,Sales & Marketing,region_7,11,0.6410771552060562
72483,Sales & Marketing,region_11,2,0.641027688728422
41731,Operations,region_19,15,0.6410239299220233
34396,Sales & Marketing,region_16,8,0.6410127089268209
54738,Sales & Marketing,region_15,3,0.6409847542090029
54548,Sales & Marketing,region_2,1,0.6409806154253558
7800,Sales & Marketing,region_11,7,0.6409751926700129
39872,Sales & Marketing,region_11,7,0.640965958324251
46033,Sales & Marketing,region_22,2,0.6409501817544577
45447,Sales & Marketing,region_4,8,0.6409197584759582
61710,Sales & Marketing,region_21,7,0.6409164043616834
15038,Sales & Marketing,region_13,6,0.6408667098504504
46396,Sales & Marketing,region_28,7,0.6408434352288122
69509,Sales & Marketing,region_16,10,0.6408396140649755
64129,Finance,region_2,9,0.6408058082396366
66340,Sales & Marketing,region_7,2,0.6407950586667529
7817,Sales & Marketing,region_7,7,0.6407948370528245
69148,Finance,region_2,9,0.6407775940547933
11736,Sales & Marketing,region_7,4,0.6407744717643912
20491,Sales & Marketing,region_2,17,0.6407710284815951
25814,Sales & Marketing,region_7,4,0.640752748464987
10021,Sales & Marketing,region_15,7,0.6407457168819096
33142,Sales & Marketing,region_10,16,0.6407415995111804
56884,Sales & Marketing,region_23,4,0.6407241286306031
59424,Sales & Marketing,region_13,3,0.6406928843829618
2827,Sales & Marketing,region_13,5,0.640632365821507
59210,Sales & Marketing,region_31,2,0.6406183417671764
33334,Sales & Marketing,region_22,9,0.6406059613446661
63664,Sales & Marketing,region_7,3,0.6405846017780784
63489,Technology,region_23,8,0.6405097366482722
35909,Sales & Marketing,region_27,4,0.6404911524118359
34977,Sales & Marketing,region_15,4,0.6404891464442546
53153,Sales & Marketing,region_11,3,0.6404846800131805
73103,Sales & Marketing,region_4,14,0.6404511859192654
6835,Sales & Marketing,region_20,11,0.6404376550357328
16991,Finance,region_2,9,0.6403861069655469
49550,Sales & Marketing,region_13,6,0.6403741031644388
70175,Sales & Marketing,region_14,7,0.6403279046720416
117,Sales & Marketing,region_16,4,0.640261853500966
10496,Sales & Marketing,region_7,6,0.6402314020249842
65210,R&D,region_7,8,0.640220587810316
16180,Sales & Marketing,region_8,6,0.6402180781543455
13700,Sales & Marketing,region_15,3,0.6401996673000396
14265,Procurement,region_10,9,0.640196495108052
72058,Sales & Marketing,region_25,4,0.6401731668550154
53330,Sales & Marketing,region_34,5,0.6401338577762711
27602,Sales & Marketing,region_4,7,0.6400706971333798
72547,Sales & Marketing,region_17,2,0.6399763758115283
50426,Sales & Marketing,region_7,3,0.6399604206040771
28843,Operations,region_15,8,0.6399559614102851
28067,Technology,region_5,4,0.6399285902353239
35256,Sales & Marketing,region_11,4,0.6399129815351398
20498,Technology,region_33,4,0.6398980789827047
53241,Procurement,region_16,9,0.6398716485032765
8495,Sales & Marketing,region_13,5,0.6397510429281769
29644,Sales & Marketing,region_11,2,0.6397396926260254
57212,Finance,region_7,12,0.6397070060976184
16971,Sales & Marketing,region_4,5,0.6396581273695429
46610,Sales & Marketing,region_12,6,0.639658098780518
43639,Sales & Marketing,region_25,7,0.6396512071278402
31028,Sales & Marketing,region_7,6,0.6396478645782673
34079,Finance,region_2,9,0.6396262277824539
20271,Sales & Marketing,region_15,10,0.6396202856523846
23566,Sales & Marketing,region_13,2,0.6396124632341197
69124,Sales & Marketing,region_11,6,0.6395986343023707
53944,Sales & Marketing,region_28,2,0.6395443191751876
28264,Sales & Marketing,region_2,19,0.6394967287487332
39424,Sales & Marketing,region_15,4,0.6394777286684279
39757,HR,region_22,8,0.6394681050823342
70815,Analytics,region_22,18,0.639389511481913
54527,Sales & Marketing,region_10,3,0.6393205157278423
13956,Sales & Marketing,region_7,5,0.6393071810459557
6979,Sales & Marketing,region_2,7,0.639305378398575
58821,Sales & Marketing,region_24,4,0.6392717313504286
61503,Sales & Marketing,region_14,5,0.6392518112224158
8104,Technology,region_19,6,0.6392026091602705
62823,Sales & Marketing,region_7,5,0.6391894455384529
25790,Sales & Marketing,region_4,8,0.6391793615303204
10311,Sales & Marketing,region_2,3,0.6391085902101498
1009,Operations,region_4,16,0.6390945945427076
2572,Procurement,region_2,8,0.6390887200292473
7859,Procurement,region_23,8,0.63903330222147
34800,Operations,region_22,26,0.6390306008703652
48210,Sales & Marketing,region_26,7,0.6390293487549061
73298,Sales & Marketing,region_23,2,0.6389561502960658
21252,Sales & Marketing,region_15,5,0.6389544436196236
250,Sales & Marketing,region_16,2,0.6389426758896662
14240,Procurement,region_5,3,0.6389422256262766
46038,Operations,region_2,14,0.6389422220601157
44133,Sales & Marketing,region_31,11,0.6388761808688397
9700,Sales & Marketing,region_2,6,0.6388554150015572
56426,Operations,region_7,18,0.6388004830457436
20831,Sales & Marketing,region_2,2,0.6388002673155624
50235,Operations,region_2,10,0.6387917788847042
60391,Technology,region_27,7,0.6387883520641303
33860,Sales & Marketing,region_28,6,0.6387398223756405
3039,Technology,region_33,7,0.6386230452781748
62015,Sales & Marketing,region_11,7,0.6385877900675088
60355,Sales & Marketing,region_27,5,0.6385570820090782
72255,Sales & Marketing,region_13,4,0.6385567941483334
60369,Sales & Marketing,region_15,3,0.6385369460327683
41513,Operations,region_2,20,0.638502703827355
16916,Sales & Marketing,region_7,5,0.6384473449383821
36220,Finance,region_2,12,0.6384133709559022
60487,Sales & Marketing,region_27,7,0.6383776310089558
9933,Operations,region_5,9,0.6383433660131506
48690,Sales & Marketing,region_22,7,0.638328145464785
40533,Sales & Marketing,region_4,3,0.6383223522121203
2210,Sales & Marketing,region_31,7,0.6383054224851028
55734,Sales & Marketing,region_2,2,0.6382958883810287
65267,Sales & Marketing,region_6,2,0.638280628600457
4965,Technology,region_33,2,0.6382515082129495
9672,Sales & Marketing,region_34,7,0.6382092095204888
5914,Sales & Marketing,region_9,3,0.6381956153468196
52860,Sales & Marketing,region_8,7,0.6381896598672933
20879,Sales & Marketing,region_28,5,0.6381452898660958
33112,Sales & Marketing,region_11,7,0.6381431382199011
3664,Technology,region_20,6,0.6381407865711936
43590,Finance,region_2,11,0.6381372454828882
2799,Sales & Marketing,region_18,6,0.6381169453477473
54821,Procurement,region_5,5,0.638006884058764
71498,Sales & Marketing,region_30,4,0.6378817561480793
61003,Sales & Marketing,region_7,6,0.6378556814613262
9112,Operations,region_15,12,0.6378448506100721
3954,Sales & Marketing,region_7,3,0.6378303417588985
10781,Sales & Marketing,region_4,6,0.6377879065847898
19494,Sales & Marketing,region_26,6,0.6377632391182413
27754,Sales & Marketing,region_16,5,0.6377366212338123
71445,Sales & Marketing,region_2,2,0.6377310570526613
78162,Sales & Marketing,region_9,4,0.6377037082276661
42527,Finance,region_5,8,0.6376626075149873
18173,Finance,region_2,11,0.6375898034374199
49817,Sales & Marketing,region_27,7,0.6375726695863262
51532,Technology,region_33,3,0.6375561735156124
25180,Sales & Marketing,region_11,4,0.6375229341382935
50963,Sales & Marketing,region_15,3,0.6374997099924843
21792,Sales & Marketing,region_13,3,0.6374685986066252
9595,Sales & Marketing,region_27,3,0.6374531084275177
64523,Sales & Marketing,region_7,6,0.6374522947920921
60697,Sales & Marketing,region_15,6,0.6374440323706665
21573,Sales & Marketing,region_2,7,0.6374305868422407
25331,Sales & Marketing,region_28,7,0.6374234486978487
20407,Sales & Marketing,region_25,6,0.6374032153932726
56519,Sales & Marketing,region_2,7,0.6373629812988179
31177,Sales & Marketing,region_30,2,0.6373565460410485
53962,Sales & Marketing,region_9,3,0.637356228171542
25668,Sales & Marketing,region_2,9,0.6373100086431575
2709,Sales & Marketing,region_7,3,0.6372847983891118
23907,Sales & Marketing,region_25,4,0.6372798790894938
61425,Sales & Marketing,region_2,2,0.6372719304082973
74065,Analytics,region_2,11,0.6372253992635618
76430,Sales & Marketing,region_31,9,0.6371847442455923
35625,Operations,region_7,20,0.6371094001131584
29610,Procurement,region_24,5,0.6370798058656828
30855,Sales & Marketing,region_26,2,0.6370688670336179
9709,Sales & Marketing,region_11,4,0.6370445928936098
4713,Procurement,region_15,9,0.6370231196798335
58000,Operations,region_7,15,0.6370165024995074
28286,Operations,region_11,9,0.6370021408601783
42146,Sales & Marketing,region_32,5,0.636995945212572
60103,Sales & Marketing,region_28,2,0.6369714975380903
57427,Operations,region_19,15,0.6369067384922443
46372,Operations,region_2,17,0.6369059835936546
54869,Sales & Marketing,region_23,5,0.6368039332591694
44024,Sales & Marketing,region_19,5,0.6367701382187017
61261,Sales & Marketing,region_31,3,0.6367629682900845
32123,Sales & Marketing,region_2,7,0.6367603696281235
25359,Finance,region_13,9,0.6367563478099669
31674,Procurement,region_9,3,0.6367113097810241
9994,Sales & Marketing,region_2,14,0.636679017816895
59232,Technology,region_16,3,0.6366533942432931
38638,Sales & Marketing,region_7,7,0.6366220204172987
70900,Analytics,region_23,8,0.6366154181467687
64112,Sales & Marketing,region_2,3,0.6365542755407011
45915,Sales & Marketing,region_13,5,0.6364744867795921
39064,Sales & Marketing,region_19,4,0.6364725853337814
30623,Sales & Marketing,region_16,4,0.6364678298387384
71516,Finance,region_15,9,0.6364574071749495
30620,Sales & Marketing,region_13,3,0.6364408693730454
65467,Sales & Marketing,region_2,2,0.636439938396585
27791,Procurement,region_29,10,0.6363488588230978
56199,Operations,region_2,17,0.6363363129544763
69894,Sales & Marketing,region_22,3,0.6363065124113665
63401,Technology,region_31,7,0.6363011996543408
40159,Sales & Marketing,region_26,5,0.6362602553080514
32239,Sales & Marketing,region_26,3,0.6362339339111246
75369,Sales & Marketing,region_13,4,0.6362306951524975
6613,Sales & Marketing,region_15,5,0.6362229452804089
41455,Sales & Marketing,region_4,10,0.6362204239519644
6401,Sales & Marketing,region_16,2,0.6361841149070899
41551,Technology,region_20,8,0.6361287497258858
51691,Sales & Marketing,region_7,7,0.6360418029286855
77029,Sales & Marketing,region_31,2,0.6360146706421491
23847,Operations,region_26,15,0.6359940130485361
6130,Sales & Marketing,region_24,2,0.6359750553565533
75949,Sales & Marketing,region_2,3,0.6358784682452215
76051,Sales & Marketing,region_16,2,0.6358685102271764
1177,Sales & Marketing,region_7,3,0.6358234355501482
71878,Operations,region_2,19,0.6358215343957687
24287,Sales & Marketing,region_7,3,0.635743938515629
73875,Sales & Marketing,region_2,6,0.6356858267319574
26671,Operations,region_27,12,0.6356461589909661
24264,Procurement,region_29,8,0.6356400544455619
49615,Sales & Marketing,region_25,2,0.635616259850498
50681,Sales & Marketing,region_4,2,0.635604958480032
5296,Sales & Marketing,region_28,3,0.6355823825394858
41735,Sales & Marketing,region_1,4,0.6355415560000556
72868,Sales & Marketing,region_25,4,0.6355181381422814
10141,Finance,region_6,8,0.635509083338558
31692,Sales & Marketing,region_4,3,0.6354862383207436
12656,R&D,region_11,8,0.6354194287268279
17265,Sales & Marketing,region_26,3,0.635391288800615
38644,Sales & Marketing,region_17,7,0.6353740297303019
24415,Operations,region_2,29,0.6353133399366374
22465,Sales & Marketing,region_15,7,0.6352595337979993
49263,Sales & Marketing,region_7,5,0.6351859767467565
13256,Sales & Marketing,region_31,1,0.6351770413864036
17973,Operations,region_6,10,0.6351732710525397
24678,Finance,region_11,8,0.6351702081645719
22589,Sales & Marketing,region_16,7,0.635147813638872
66498,Operations,region_4,17,0.6351400163494285
19309,Sales & Marketing,region_23,6,0.6351162774819998
38568,Sales & Marketing,region_24,2,0.6350739186004994
35401,Sales & Marketing,region_33,2,0.6350723528464828
65318,Sales & Marketing,region_31,9,0.6350523191953649
12493,Sales & Marketing,region_3,5,0.6350322139436568
23347,Technology,region_9,2,0.63499943294521
73694,Sales & Marketing,region_15,7,0.6349576767550783
5736,Operations,region_26,9,0.6349196725146616
74376,Sales & Marketing,region_15,7,0.6349022079432256
46384,Sales & Marketing,region_13,3,0.6349007293056825
68119,Operations,region_22,19,0.6348909168395702
61611,Sales & Marketing,region_17,7,0.6348797811461901
38211,Sales & Marketing,region_4,10,0.6348509895240684
8864,Sales & Marketing,region_2,5,0.634822879036725
65143,Sales & Marketing,region_26,2,0.6347795105038208
19785,Sales & Marketing,region_24,3,0.6347588621293119
75067,Sales & Marketing,region_2,7,0.6347107203797347
42941,Sales & Marketing,region_2,5,0.6346798549401936
49754,Sales & Marketing,region_26,7,0.6346748786538285
35690,Sales & Marketing,region_7,7,0.6346743993314353
58887,Sales & Marketing,region_25,7,0.6346356524132275
38011,Sales & Marketing,region_24,2,0.6345501740168696
59453,Sales & Marketing,region_26,4,0.63446259657015
17247,Technology,region_33,7,0.6344149768909436
10399,Technology,region_31,4,0.6344111323628553
19601,Sales & Marketing,region_1,3,0.6343981352961946
565,Procurement,region_1,2,0.6343916131071258
68129,Technology,region_15,8,0.6343535681404681
24432,Sales & Marketing,region_13,14,0.6343528343041517
52202,Sales & Marketing,region_22,3,0.6343329718617844
6141,Finance,region_32,8,0.6343310732141337
19189,Procurement,region_2,9,0.6343141357716648
38302,Analytics,region_7,8,0.6342781671215872
67327,HR,region_22,10,0.6342579163478624
24547,Technology,region_31,6,0.634255305382701
53593,Operations,region_2,25,0.6342477996981198
32124,Analytics,region_32,4,0.6342017062479611
30519,Operations,region_22,9,0.6341714103307777
35410,Sales & Marketing,region_25,5,0.6341452522331023
68084,Sales & Marketing,region_2,5,0.6341360338556673
18137,Technology,region_15,9,0.6340456096138021
25855,Sales & Marketing,region_11,2,0.6340362660481563
41503,Sales & Marketing,region_1,2,0.6340301118197315
38505,Procurement,region_15,4,0.6339930806444202
58433,Technology,region_31,2,0.6338932925657259
43759,HR,region_2,5,0.6338892029323453
47179,Operations,region_2,19,0.6338642598652893
78240,Operations,region_2,19,0.6338642598652893
24443,Technology,region_24,2,0.6338365760992013
15715,Sales & Marketing,region_8,5,0.6337502107533817
6926,Sales & Marketing,region_2,7,0.6337088743873087
25872,Technology,region_26,5,0.6336915905111788
76531,Sales & Marketing,region_11,4,0.6336770306914525
25364,Finance,region_22,9,0.6336498828609434
4727,Sales & Marketing,region_13,6,0.633597728732002
3636,Sales & Marketing,region_28,3,0.6335968012532515
20123,Technology,region_5,6,0.6335907965072936
69172,Technology,region_33,2,0.6335328235068297
566,Sales & Marketing,region_2,4,0.6335165697267048
726,Analytics,region_9,5,0.6335017040136453
18066,Sales & Marketing,region_21,4,0.6335011716250919
59308,Operations,region_26,13,0.6334653438313887
74684,Sales & Marketing,region_22,7,0.633430694593524
7616,Procurement,region_5,5,0.6334114395778385
53307,Sales & Marketing,region_2,3,0.6334027639315197
5046,Sales & Marketing,region_30,4,0.6333976683859432
30017,Procurement,region_4,12,0.6333872609032539
40143,Analytics,region_2,8,0.6333215968690682
647,Technology,region_20,7,0.6333143401670642
76053,Sales & Marketing,region_24,6,0.6332661959523715
48069,Sales & Marketing,region_32,8,0.6332465683410543
13862,Sales & Marketing,region_2,6,0.6332264217905431
74160,Sales & Marketing,region_24,2,0.633163801666671
33412,Sales & Marketing,region_24,4,0.6331585782572162
15478,Sales & Marketing,region_33,4,0.6330881690704053
39166,Sales & Marketing,region_7,6,0.6330340669236559
71243,Operations,region_2,34,0.6330333637147428
66575,Sales & Marketing,region_2,12,0.6330215663002239
67386,Procurement,region_7,4,0.6330205928929471
4380,Sales & Marketing,region_13,4,0.6329832370188708
58443,Technology,region_5,2,0.6329542871965375
67784,Sales & Marketing,region_16,3,0.6329349171822478
43545,Procurement,region_2,6,0.6328838295431872
43445,Analytics,region_1,8,0.6328787470638227
64375,Sales & Marketing,region_10,2,0.6328765491083435
61730,Sales & Marketing,region_3,3,0.6327992717492548
29715,Sales & Marketing,region_13,7,0.6327571440840072
41951,Sales & Marketing,region_13,3,0.6327456667973
53607,Sales & Marketing,region_2,3,0.6326817712744649
3481,Procurement,region_5,5,0.632650892745864
2783,Sales & Marketing,region_7,4,0.6326232071393436
34855,Technology,region_5,3,0.6326140804626363
